tweet,label
süreçte koronanın öğrettiği oluyor iki ay önceki aşı karşıtlığından bugün dünyada insanlar tekrar aşı olabiliriz olur virüsün aşısını bulun noktasına geldi iyi bir yan etki sayede başka enfeksiyon hastalıklarını azaltırız,2
bugün sayın ın türkiyenin nabzı programına katılacağım,2
başarılı olmak değil değerler yaşayan bir insan olun albert einstein,2
dr mustafa özdoğan ekibi un vücutta girdiği yerleri verdiği hasarları içeren güzel görseli türkçeye çevirmiş orijinali salgın ilgili güncel bilgiler internet sitelerinde,2
önerilerden ikisi doğru değil hangileri olduğunu artık bulun,2
bazıları hala olacak sadece bin kişi ölmüş amerikada gripten bile fazla insan ölüyor abartmayalım yorumlar yapmış aşağıdaki grafiğe amerikadaki günlük ölümler iyi bakın bir düşünün bakalım sarı grip yeşil kanser mavi kalp kırmızı kovid,2
resm çizen artistin adı olga gouralnik,2
amerikada bugün itibari resm enfekte sayısı bin kişiyi hayatını kaybedenler bin kişiyi geçti korkunç tabloyu dünyada insanlığın sağlıkçıların verdiği mücadeleyi resmi yapan artist bilen varsa eklesin mükemmel güzel ifade etmiş,2
akşam unun programında olacağım,2
önce paylaştığım benim anda umutlu olduğum ilaç olan remsdevir ilgili ciddi klinik çalışmalardan iyi haberler gelmeye devam ediyor gerçi biraz beklemek lazım gelecek ay net sonuçların çıkacağını umuyorum,2
gökhan hocaya tamamen katılıyorum bilimsel araştırmalar yüzden zordur zira bazen bebeğiniz emek verdiğiniz harika fikirlerinizi çıkan deney sonuçlarınızı çürütebilirim bir yanlışı bulabilirim tersini ispatlarım çalışmak zorundasınız,2
keşke bulabilsek yesek gönül dünden razı,2
amerikan başkanı karantina uygulayan üç amerikan eyaletindeki halkı dışarı çıkmaları isyana teşvik ediyor alternatif bir evrende yaşama geçmiş gibiyiz gerçekten sorumsuzca inanılmaz bir durum,2
bulaş doğru terim pnömani değil pnömoni zatürre türkçe değil arapça açıklayıcı terim akciğer iltihabı entübe entübasyon solunum yoluna ağız burun yoluyla özel bir tüp yerleştirilmesinin adı sanırım sıkıntıdan herkes herşeyin uzmanı oluvermiş birden,2
testinin negatif çıkmasındaki önemli bir etken burundan örneklerin doğru alınmamasıdır biraz rahatsızlık veren bir teknik maalesef testlerin hassasiyetinden yeterince virüsü bulmak dikkatle burun arka tarafına girmek gerekiyor,2
net güzel açıklamış dr bilimin işleyişini,2
bir savaş değil virüsü görmüyoruz falan diyerek hafife alanlara,2
dünyanın dört bir yanında on binlerce bilim insanı laboratuvar klinikte a çare bulmak araştırma yapıyor aynen bizim labımızda türkiyenin birçok araştırma merkezlerinde olduğu gece gündüz çalışıyor insanlığın ortak savaşı hepimizin katkısıyla kazanılacak,2
beni hor görme kardeşim sen altınsın ben tunç muyum aynı vardan var olmuşuz sen gümüşsün ben saç mıyım var sende bende aynı varlık bedende yarın mezara girende sen toksun ben aç mıyım aşık veysel,2
dünyada milyon insan ana kadar pozitif bulundu binden fazlası hayatını kaybetti burada ölüm oranı yüksek gözükse oran düşük dünya çapında gerçek enfekte kişi sayısı bence milyon civarı an,2
sayın sağlık bakanı nın bugün klinik bilimsel araştırmaların yapılması hakkında yaptığı açıklamaların tamamına katılıyorum türkiyenin özellikle zorlu süreçteki bilimsel imajı insanlık savaşında verdiği mücadeledeki önemli bir imtihanıdır,2
kelle paçacıların amerikadaki versiyonu kişilere artık diyeceğimizi şaşırıyoruz sanırım sözün bittiği noktadayız,2
bilginlerin aydınlatamadığı toplumları şarlatanlar aldatır marquis condorcet,2
bugün bir aydan fazladır burada defalarca uyardığım faciayı virüsü yokmuş iyimserlikle kimse alt edemez bir yerde gerçek savaştan bile kötü azından orada düşmanın olduğunu görebiliyorsunuz hepimizin seferber olması şart,2
virüsün hücre içine girebilmesi yüzeyindeki anahtar protein önce kilidine bağlanıp acesonra hücredeki bir makina tmprss proteaz kapıyı açıp içeri girmesi gerek ışte virüsün tmprsse bağlanmasını önleyen bir ilaçcamostat hücreye girişini bloke edebilir,2
biyologlar insanlığın virüse karşı savaşında cephenin arkasında müthiş destek veren bilim kahramanlarıdır umuyorum nde hakettikleri değerleri anlaşılır hepinizin nü kutlarım,2
güney korede iyileşip virüs negatif olup bir süre sonra tekrar virüse karşı pozitif olanlardan vaka bahsettim nun bahsettiği üç olasılık mümkün virüsün vücuttan tam yok edilememesi tekrar aktif olması olasılıklardan endişe verici olanı,2
önce epey bahsetmiştik koku kaybı görülüyor app ler üstünden yapılan son bir çalışmada pozitif çıkan kişilerde varan sıklıkla bazılarında tek başına bile gözüken sıralar erken teşhis önemli bulgulardan birisi,2
new yorkda testleri pozitif olmamasına rağmen dan hayatını kaybedenlerin fazla olduğu anlaşıldı kişi eklenerek ölümleri bin üstüne çıkardı konuyu türkiyedeki durum açısından dün akşam ın programında gündeme getirmşti,2
insanları sevebilmekonlarla baş edebilcek yöntemleri geliştirebilmeyi gerektirir bununla kastedilenkarşımızda düşmanlar varmışçasına geliştirilicek savunma yöntemleri değilkendimizi dürüst açık bir biçimde yaşayabilme yürekliliğini gösterebilmektir engin geçtan hocam,2
tamam güzel tabii başka ülkelere el uzatmak insani bir harekettir türkiye cumhuriyeti devletinin birinci önceliği sorumluluğu ülkemizdeki sağlık tıbbı ihtiyaçları karşılamak değil midir,2
akşam sayın ın deki gece raporu programında olacağım tekrar genel sorulan soruları cevaplamaya tabii hızlı gelişmelerden bahsetmeye çalışacağım anladığım konularda tabii,2
bilginin bir görev olduğu yerde cehalet bir suçtur thomas paine,2
bir zamana kadar testleri kolay güvenilir olması gerekecektir bir anda sonbahar kadar uzak duruyor bence şimdilik önümüzdeki aya konsantre olalım önce,2
sonbahara döneceklerini düşünüyorum tabii şöyle yapmak gerekir öğretmenler okul çalışanlarının test edilmesi şart olacak neyseki çocuklarda hafif geçiyor ölüm yok orada sorun çocukların virüsü eve geri getirmesi testlerle kontrollü yapılırsa olacaktır,2
tabii doğru bakımdan uzun vadede iyimseriz işte zamana kadar zarar kurtulmamız gerekiyor anda ülkedeki bireyin sorumluluğunda işte,2
anda yapılan virüs testlerinin üçte bir oranına kadar virüs enfekte olmuş kişilerde negatif çıkması zaten yetersiz yapılan testler bakımdan çözümlenmesi gereken bir başka büyük bir sorun,2
anda olmak istediğim yerlerden karadenizin yaylalarından birinde yamaçlar tepeler arasında orman yeşille bütünleşmiş bir yer olurdu,2
çoğu hasta değil bazıları ateş semptomlar gösteriyor bir şekilde virüs vücutta saklanıp tekrar aktif hale gelip negatif olan kişiler tekrar pozitif hale dönüşmüş duruyor ana kadar böyle iyileşip tekrar pozitif olan vaka var bizi endişelendiriyor,2
saat sayın programında olacağım bilginize,2
normal bir ilaç bulunmasi yıl sürer bence anda dünya olarak geçmişe nazaran teknoloji harika ötesindeyiz salgın yıl önce bile ortaya çıksaydı hiçbir şansımız olmazdı tabii bir salgına hazırlıklı olacağız önce bundan bir kurtulalım,2
benim biraz umutlu olduğum remsdevir ilk çalışması new england journal of medicine yayınlandı klinik çalısmalar dergi normal şartlar önemli eksiklikleri tenkit noktaları var zincire eklemiş fakat bunlar normal zamanlar değil işte,2
bilim çalışmalarında klinik ilaç denemelerinde tarihin büyük seferberliği var anda zamana ihtiyacımız var zor bir süreç hepimiz lakin umudunuzu yitirmeyin başarısızlık asla bir seçenek olamaz,2
metafor bir şeyi başka benzetmeye kıyaslamaya anlatmaya yarayan mecazlar bir kavramın anlatılmasında benzer özelliklerinden dolayı başka kavramların kullanılması genellikle görsel somut ifadelerle anlatımı kuvvetlendirme amacıyla kullanılır,2
aptalca alman başkanın söylediğinden farkı var savaşın savaşlar insanların içindeki iyi kötüyü çıkarmaz ortaya neyin testi hangi imtihanı kazanmamız gerekiyor örneğin kurtuluş savaşı bizim testimiz değil miydi insanlar aptal değil netlik yeterli,2
sizin hayattan soğumanız ısınmanız virüsün maalesef umurunda değil bir çeşit savaş insanlığın ortak büyük savaşı ana kadar binden fazla insanın canını alan insanları korku içinde evlerine hapseden sağlıkçıların çarpıştığı öldüğü bir savaş,2
yayını okumak isteyenlere linki,2
tabii iyi haber yalnız dediğim potansiyel ilaçların hastalar üstünde test edilmesi gerekiyor maalesef fazla zamanı süreç alıyor bunun önümüzde hala aylar var kesin tedavilerin geliştirilmesi konusundaki ümitlerimiz gittikçe artıyor,2
virüsün yapısını anlamakta yeni ilaçların geliştirilmesi yönünde önemli ilerlemelere devam ediliyor iyi bilim dergilerinden nature çıkan bir yayında virüsün yapısını lego parçaları ayarlayan makinası protease çözüldü durduran potansiyel ilaçlar bulundu,2
hayatlarını hiçe sayarak inanılmaz bir özveri mücadele eden sağlık çalışanlarına iyi varsınız,2
diğer sorulara dün akşam ın programında cevap vermeye çalıştım youtube buradan izleyebilirsiniz,2
burada çinin koronavirüsün orijini ilgili araştırmaları baskıladağı yayınlanan kağıtları silip yok ettiği anlatılıyor dün çinin virüsün ortaya çıkışını gizlediğinden bahsettim konudaki yazısını paylaşmıştım,2
bugünler yarınlar manidar bir söz,2
facia sürecinin başından beri bazıları bize olmaz iyiyiz iyimserizsiz kadar karamsar olmayın insanların moralini bozup korkutuyorsunuz dedi tamam insanlık tarihinin büyük felaketlerinden birini yaşıyoruz şimdi korkmayıp zaman korkalım,2
virüs testlerinin doğruluk oranı şüpheli konudan bahsettim dün akşam bakımdan klinik lab göğüs tomografiradyoloji bulguları test negatif bile çıksa teşhisi yeterli kabul edilmeli kanımca,2
sayın a dün gece program sizlerin mesajlarına tekrar teşekkür ederim faydalı olduğunu duymak mutluluk veriyor büyük motivasyon oluyor hepimizin mücadelesi savaşı beraber kazanmak zorundayız başka bir seçeneğimiz asla olmamalı,2
ben bakamıyorum bunu görüp süreçte olacakları düşünmek kabus ötesi bir durum üzgünüm,2
hafta önce bunu son uyarı olarak paylaşmayı ummuştum gün türkiyede yaklaşık vakası vardı bugün maalesef bine yaklaştı üzgün olarak anki durumun hala buzulun üstü olduğunu düşünüyorum haftalarca önce dediğim seferberlik zor kararlar hala geçerli,2
gece sayın ın deki programında ilgili soruları cevaplamaya yeni gelişmelerden bahsetmeye çalışacağım,2
koronavirüsünün çinde ortaya çıkma ilk etapta üstünü örtbas etme sürecine dair detaylı güzel bir makaleyi bloğunda yazmış konuyu merak edenlere tavsiye ederim,2
dünya tarihinde kadar kısa sürede kadar tedavi yöntemi bir hastalık denenmemiştir başındayız laboratuvar düzeyindeki araştırmalar müthiş hızla ilerliyor halükarda zamana ihtiyacımız bakımdan süreçte seferberlik önemli,2
savaşta ben yok varız biyologlar seferberlik ruhunun güzel örneklerinden birini sergiliyorlar savaşta önemli bir görevi özveri yapıyorlar yüzleri maskeli olduklarını bilmediğimiz gönüllülere selam olsun,2
korona savaşında ana kadar kaybettiğimiz kahramanların anısını başımız eğik kalbimiz buruk saygı anıyoruz,2
ben doğrular varım söylerse söylesin ben adalet varım kimin olursa olsun ben şeyden önce bir insanım sırf yüzden kimin neyin insanlığa faydası olacaksa onun varım malcolm x,2
milyon tanesine isim verse olacak bahsettiği bir insanın hayatı değerlidiraslında bilim işte böyle birşeydir bilim kelimesi şekilde kirletilemez olursanız olun kabul edilemez söylediklerine pişman olduysa derhal geri çekmeli özür dilemelidir,2
bunu tesadüfen seyrettim seyretmez olsaydım konuşan zat adına olduğunu bilmiyorum bilmek istemiyorum utandım sıkıldım prof biyolog ünvanına üzüldüm son söylediği işte buna bilim denir bilim lafını şiddetli şekilde kınıyorum reddediyorum yazık,2
yediklerimizin büyük etkisi var aynı zamanda dolaylı olarak bağırsaklardaki mikrobiom dediğimiz trilyonlarca bakterileriden dolayıdır örneğin şekerden aşırı karbonhidratlı yiyeceklerden uzak durmalıdır yoksa bunlar immün sistemin aşırı ateşine gaz dökmek olur,2
akşam sayın konuğu olarak ilgili sorulan üç ana konudan bahsediyor olacağım,2
bağışıklık sisteminin aşırı reaksiyonu,2
evet bağışıklık sisteminin aşırı çalışması görevin den farklı yanlış cevap vermesi iyi değil hatta birçok hastalıklar otoimmune enflamasyon kan zehirlenmesi alerjiler yüzden oluşur covıd hastalarının ileri evresinde immün sistemi kontrol önemlidir,2
cilt semptomları nadir gözüküyor bakımdan yanlış anlaşılma olmasın çoğu hasta enfekte olan kişide oluşmayacaktır kişilerde semptomların olması klinik patoloji bakımdan bizim önemli bir veri zira büyük ihtimal bağışıklık sistemi iligili,2
yeni hastalarında klinik bulgular olarak garip semptomlar gözlenmeye devam ediyor virüsü kapmış kişilerde cilt rahatsızlıkları oluşuyor bunlar sahte psödo soğuk yanığı kurdeşen ürtiker devam eden kızarıklıklar olarak oluşabiliyorlar,2
yazıda hastalarında kullanılan virüse karşı favipiravir remdesivir hidroksiklorokin aşırı oluşan immün cevabı baskılayan tocilizumab anakinra kaletra ilaçların kullanımı ayrıca umut veren interferon immün plazma değerlendirilmiş güzel bir yayın,2
tıp fakültesi olarak haydarpaşa lisesi olarak bilinen tarihinde sultan ıı abdülhamitin yaptırdığı eşsiz güzellikte bir yapıda başladık burası mektebi tıbbiyei şahane ismi osmanlının ilk resmi tıp fakültesi olarak açılmıştır,2
marmara üni tıp fakültesi mezunlarından olarak harika yeni eğitim hastanesinin açılmasına sevindim fakülteye girdiğimiz yıl hastanemiz bile yoktu sonra çoğu hacettepe tıpdan gelen müthiş hocalarımızın büyük emeğiyle küçük bir binada başladık,2
sayın koronavirüs salgınında ülkelerin başlarda dile getirdiği sürü bağışıklığı konusunu konuştuk ben böyle bir duruma izin vermek korkunç büyük bir felakete yol açar milyonlarca insanın ölümüne sağlık sistemlerinin tamamen çöküşüne sebep olur dedim,2
